LectureID,DateKey,FromTimeKey,UntilTimeKey,SubgroupKey,FullDate,NumberSemester,FromHour,FromMinutes,FromSeconds,UntilHour,UntilMinutes,UntilSeconds,ClassName,SubgroupCode,ProgramName,NormalizedClassName,UserCount,TotalStudents,AttendanceRate,LessonType,AttendancePercentage
395951,20250922,81500,101500,5937667,2025-09-22,1,8,15,0,10,15,0,Mathematics for Machine Learning,PBA-TIN-TI/2E2,PBA-TIN-TI,mathematics for machine learning,0,45,0.0,Gewoon vak,0.0
381436,20250922,81500,101500,5938924,2025-09-22,1,8,15,0,10,15,0,Object-oriented Software Development I,PBA-TIN-TI/1A,PBA-TIN-TI,object oriented software development i,0,35,0.0,Gewoon vak,0.0
394486,20250922,81500,101500,5807211,2025-09-22,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2A2,PBA-TIN-TI,professional communication,0,25,0.0,Gewoon vak,0.0
387561,20250922,81500,101500,5937307,2025-09-22,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2E1,PBA-TIN-TI,professional communication,0,22,0.0,Gewoon vak,0.0
387561,20250922,81500,101500,5796255,2025-09-22,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2F,PBA-TIN-TI,professional communication,0,22,0.0,Gewoon vak,0.0
387561,20250922,81500,101500,5976641,2025-09-22,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,professional communication,0,22,0.0,Gewoon vak,0.0
394486,20250922,81500,101500,5830071,2025-09-22,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,professional communication,0,25,0.0,Gewoon vak,0.0
383081,20250922,81500,101500,5787960,2025-09-22,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2B,PBA-TIN-TI,relational databases datawarehousing,0,11,0.0,Gewoon vak,0.0
395315,20250922,81500,101500,5939144,2025-09-22,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,0,7,0.0,Gewoon vak,0.0
394338,20250922,81500,101500,5879348,2025-09-22,1,8,15,0,10,15,0,Software Analysis,PBA-TIN-TI/1G,PBA-TIN-TI,software analysis,0,27,0.0,Gewoon vak,0.0
396276,20250922,91500,101500,6018318,2025-09-22,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3A3,PBA-TIN-TI,business analysis,0,4,0.0,Gewoon vak,0.0
386394,20250922,91500,101500,5816398,2025-09-22,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3C2,PBA-TIN-TI,business analysis,0,35,0.0,Gewoon vak,0.0
386394,20250922,91500,101500,5915911,2025-09-22,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,0,35,0.0,Gewoon vak,0.0
382799,20250922,91500,123000,5879555,2025-09-22,1,9,15,0,12,30,0,Computer Systems,PBA-TIN-TI/1H,PBA-TIN-TI,computer systems,0,29,0.0,Gewoon vak,0.0
473303,20250922,91500,123000,5997865,2025-09-22,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1F,PBA-TIN-TI,object oriented software development i,0,37,0.0,Gewoon vak,0.0
382935,20250922,91500,123000,5976623,2025-09-22,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,object oriented software development i,0,10,0.0,Gewoon vak,0.0
396261,20250922,103000,123000,5753006,2025-09-22,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A1,PBA-TIN-TI,business analysis,0,25,0.0,Gewoon vak,0.0
396261,20250922,103000,123000,5872325,2025-09-22,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A2,PBA-TIN-TI,business analysis,0,25,0.0,Gewoon vak,0.0
396290,20250922,103000,123000,6018318,2025-09-22,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A3,PBA-TIN-TI,business analysis,0,4,0.0,Gewoon vak,0.0
386407,20250922,103000,123000,5816398,2025-09-22,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3C2,PBA-TIN-TI,business analysis,0,35,0.0,Gewoon vak,0.0
386407,20250922,103000,123000,5915911,2025-09-22,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,0,35,0.0,Gewoon vak,0.0
387588,20250922,103000,123000,5937306,2025-09-22,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2E1,PBA-TIN-TI,classic computer science algorithms,0,26,0.0,Gewoon vak,0.0
387588,20250922,103000,123000,5796254,2025-09-22,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2F,PBA-TIN-TI,classic computer science algorithms,0,26,0.0,Gewoon vak,0.0
396092,20250922,103000,123000,5807008,2025-09-22,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2A1,PBA-TIN-TI,costing,0,22,0.0,Gewoon vak,0.0
396092,20250922,103000,123000,5787963,2025-09-22,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2B,PBA-TIN-TI,costing,0,22,0.0,Gewoon vak,0.0
394526,20250922,103000,123000,5753214,2025-09-22,1,10,30,0,12,30,0,Cybersecurity Advanced,PBA-TIN-TI/3B1,PBA-TIN-TI,cybersecurity advanced,0,27,0.0,Gewoon vak,0.0
426819,20250922,103000,123000,5889401,2025-09-22,1,10,30,0,12,30,0,Discover the Mainframe,PBA-TIN-TI/3D,PBA-TIN-TI,discover the mainframe,0,23,0.0,Gewoon vak,0.0
395690,20250922,103000,123000,5997460,2025-09-22,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/1D,PBA-TIN-TI,it fundamentals,0,35,0.0,Gewoon vak,0.0
425432,20250922,103000,123000,5879350,2025-09-22,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/1G,PBA-TIN-TI,it fundamentals,0,32,0.0,Gewoon vak,0.0
395377,20250922,103000,123000,5788370,2025-09-22,1,10,30,0,12,30,0,Professional Communication,PBA-TIN-TI/2C2,PBA-TIN-TI,professional communication,0,34,0.0,Gewoon vak,0.0
394473,20250922,103000,123000,5807209,2025-09-22,1,10,30,0,12,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2A2,PBA-TIN-TI,relational databases datawarehousing,0,40,0.0,Gewoon vak,0.0
394473,20250922,103000,123000,5830069,2025-09-22,1,10,30,0,12,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,relational databases datawarehousing,0,40,0.0,Gewoon vak,0.0
381638,20250922,103000,123000,5938925,2025-09-22,1,10,30,0,12,30,0,Software Analysis,PBA-TIN-TI/1A,PBA-TIN-TI,software analysis,0,31,0.0,Gewoon vak,0.0
426827,20250922,133000,153000,5889401,2025-09-22,1,13,30,0,15,30,0,Discover the Mainframe,PBA-TIN-TI/3D,PBA-TIN-TI,discover the mainframe,0,23,0.0,Gewoon vak,0.0
395729,20250922,133000,153000,5879758,2025-09-22,1,13,30,0,15,30,0,IT Fundamentals,PBA-TIN-TI/1I,PBA-TIN-TI,it fundamentals,0,35,0.0,Gewoon vak,0.0
386433,20250922,133000,153000,5889326,2025-09-22,1,13,30,0,15,30,0,Trends in Artificial Intelligence,PBA-TIN-TI/3C1,PBA-TIN-TI,trends in artificial intelligence,0,38,0.0,Gewoon vak,0.0
382252,20250922,133000,164500,5997667,2025-09-22,1,13,30,0,16,45,0,Web Development I,PBA-TIN-TI/1E,PBA-TIN-TI,web development i,0,26,0.0,Gewoon vak,0.0
387614,20250923,81500,101500,5937306,2025-09-23,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2E1,PBA-TIN-TI,classic computer science algorithms,0,26,0.0,Gewoon vak,0.0
387614,20250923,81500,101500,5796254,2025-09-23,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2F,PBA-TIN-TI,classic computer science algorithms,0,26,0.0,Gewoon vak,0.0
387614,20250923,81500,101500,5976640,2025-09-23,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,0,26,0.0,Gewoon vak,0.0
395886,20250923,81500,101500,5829013,2025-09-23,1,8,15,0,10,15,0,IT Fundamentals,PBA-TIN-TI/1B,PBA-TIN-TI,it fundamentals,0,31,0.0,Gewoon vak,0.0
395886,20250923,81500,101500,5830056,2025-09-23,1,8,15,0,10,15,0,IT Fundamentals,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,it fundamentals,0,31,0.0,Gewoon vak,0.0
396357,20250923,81500,101500,5889325,2025-09-23,1,8,15,0,10,15,0,Machine Learning Operations,PBA-TIN-TI/3C1,PBA-TIN-TI,machine learning operations,0,36,0.0,Gewoon vak,0.0
394499,20250923,81500,101500,5787960,2025-09-23,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2B,PBA-TIN-TI,relational databases datawarehousing,0,11,0.0,Gewoon vak,0.0
472102,20250923,91500,123000,5753006,2025-09-23,1,9,15,0,12,30,0,Business analysis,PBA-TIN-TI/3A1,PBA-TIN-TI,business analysis,0,25,0.0,Gewoon vak,0.0
472102,20250923,91500,123000,5872325,2025-09-23,1,9,15,0,12,30,0,Business analysis,PBA-TIN-TI/3A2,PBA-TIN-TI,business analysis,0,25,0.0,Gewoon vak,0.0
472066,20250923,91500,101500,5753210,2025-09-23,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3B1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
395989,20250923,91500,101500,5753210,2025-09-23,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3B1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
472066,20250923,91500,101500,6115689,2025-09-23,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3B2,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
395989,20250923,91500,101500,6115689,2025-09-23,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3B2,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
395989,20250923,91500,101500,5976664,2025-09-23,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
381475,20250923,91500,123000,5938924,2025-09-23,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1A,PBA-TIN-TI,object oriented software development i,0,35,0.0,Gewoon vak,0.0
382265,20250923,91500,123000,5997661,2025-09-23,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1E,PBA-TIN-TI,object oriented software development i,0,31,0.0,Gewoon vak,0.0
396431,20250923,91500,123000,5879551,2025-09-23,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,0,32,0.0,Gewoon vak,0.0
472159,20250923,91500,123000,5997463,2025-09-23,1,9,15,0,12,30,0,Web Development I,PBA-TIN-TI/1D,PBA-TIN-TI,web development i,0,28,0.0,Gewoon vak,0.0
382586,20250923,91500,123000,5879353,2025-09-23,1,9,15,0,12,30,0,Web Development I,PBA-TIN-TI/1G,PBA-TIN-TI,web development i,0,28,0.0,Gewoon vak,0.0
396002,20250923,103000,123000,5753210,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3B1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
472078,20250923,103000,123000,5753210,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3B1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
472078,20250923,103000,123000,6115689,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3B2,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
396002,20250923,103000,123000,6115689,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3B2,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
396002,20250923,103000,123000,5976664,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
472078,20250923,103000,123000,5976664,2025-09-23,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,business analysis,0,21,0.0,Gewoon vak,0.0
395496,20250923,103000,123000,5807006,2025-09-23,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A1,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
395496,20250923,103000,123000,5787961,2025-09-23,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2B,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
395128,20250923,103000,123000,5788369,2025-09-23,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C2,PBA-TIN-TI,classic computer science algorithms,0,20,0.0,Gewoon vak,0.0
395964,20250923,103000,123000,5937667,2025-09-23,1,10,30,0,12,30,0,Mathematics for Machine Learning,PBA-TIN-TI/2E2,PBA-TIN-TI,mathematics for machine learning,0,45,0.0,Gewoon vak,0.0
472090,20250923,103000,123000,5957378,2025-09-23,1,10,30,0,12,30,0,Modern Data Architectures,PBA-TIN-TI/3A3,PBA-TIN-TI,modern data architectures,0,8,0.0,Gewoon vak,0.0
394512,20250923,103000,123000,5889323,2025-09-23,1,10,30,0,12,30,0,Modern Data Architectures,PBA-TIN-TI/3C1,PBA-TIN-TI,modern data architectures,0,24,0.0,Gewoon vak,0.0
394512,20250923,103000,123000,5995906,2025-09-23,1,10,30,0,12,30,0,Modern Data Architectures,PBA-TIN-TI/3C2,PBA-TIN-TI,modern data architectures,0,24,0.0,Gewoon vak,0.0
471373,20250923,103000,123000,5829010,2025-09-23,1,10,30,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1B,PBA-TIN-TI,object oriented software development i,0,32,0.0,Gewoon vak,0.0
387640,20250923,103000,123000,5937305,2025-09-23,1,10,30,0,12,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2E1,PBA-TIN-TI,relational databases datawarehousing,0,29,0.0,Gewoon vak,0.0
387640,20250923,103000,123000,5796253,2025-09-23,1,10,30,0,12,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2F,PBA-TIN-TI,relational databases datawarehousing,0,29,0.0,Gewoon vak,0.0
472133,20250923,123000,154500,5879554,2025-09-23,1,12,30,0,15,45,0,IT Fundamentals,PBA-TIN-TI/1H,PBA-TIN-TI,it fundamentals,0,33,0.0,Gewoon vak,0.0
395571,20250923,130000,150000,5807210,2025-09-23,1,13,0,0,15,0,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A2,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
395571,20250923,130000,150000,5976640,2025-09-23,1,13,0,0,15,0,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
395571,20250923,130000,150000,5830070,2025-09-23,1,13,0,0,15,0,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
395509,20250923,133000,153000,5872097,2025-09-23,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A3,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
395509,20250923,133000,153000,5937510,2025-09-23,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2E2,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
395509,20250923,133000,153000,5976640,2025-09-23,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
395271,20250923,133000,163000,5788377,2025-09-23,1,13,30,0,16,30,0,Computer Networks II,PBA-TIN-TI/2C2,PBA-TIN-TI,computer networks ii,0,21,0.0,Gewoon vak,0.0
395271,20250923,133000,163000,5939153,2025-09-23,1,13,30,0,16,30,0,Computer Networks II,PBA-TIN-TI/2D,PBA-TIN-TI,computer networks ii,0,21,0.0,Gewoon vak,0.0
396032,20250923,133000,153000,5997870,2025-09-23,1,13,30,0,15,30,0,Cybersecurity,PBA-TIN-TI/1F,PBA-TIN-TI,cybersecurity,0,37,0.0,Gewoon vak,0.0
471307,20250923,133000,153000,5938927,2025-09-23,1,13,30,0,15,30,0,IT Fundamentals,PBA-TIN-TI/1A,PBA-TIN-TI,it fundamentals,0,34,0.0,Gewoon vak,0.0
396444,20250923,133000,153000,5879350,2025-09-23,1,13,30,0,15,30,0,IT Fundamentals,PBA-TIN-TI/1G,PBA-TIN-TI,it fundamentals,0,32,0.0,Gewoon vak,0.0
395084,20250923,133000,153000,5807011,2025-09-23,1,13,30,0,15,30,0,Web Services,PBA-TIN-TI/2A1,PBA-TIN-TI,web services,0,21,0.0,Gewoon vak,0.0
395084,20250923,133000,153000,5787966,2025-09-23,1,13,30,0,15,30,0,Web Services,PBA-TIN-TI/2B,PBA-TIN-TI,web services,0,21,0.0,Gewoon vak,0.0
396045,20250923,154500,174500,5879556,2025-09-23,1,15,45,0,17,45,0,Cybersecurity,PBA-TIN-TI/1H,PBA-TIN-TI,cybersecurity,0,31,0.0,Gewoon vak,0.0
396317,20250923,154500,174500,5872461,2025-09-23,1,15,45,0,17,45,0,Modern Data Architectures,PBA-TIN-TI/3A2,PBA-TIN-TI,modern data architectures,0,36,0.0,Gewoon vak,0.0
396317,20250923,154500,174500,5849734,2025-09-23,1,15,45,0,17,45,0,Modern Data Architectures,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,modern data architectures,0,36,0.0,Gewoon vak,0.0
386765,20250924,81500,101500,5916051,2025-09-24,1,8,15,0,10,15,0,Business Processes Advanced & Business Intelligence,PBA-TIN-TI/3E,PBA-TIN-TI,business processes advanced business intelligence,0,6,0.0,Gewoon vak,0.0
473780,20250924,81500,101500,5807210,2025-09-24,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A2,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
384661,20250924,81500,101500,5788369,2025-09-24,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C2,PBA-TIN-TI,classic computer science algorithms,0,20,0.0,Gewoon vak,0.0
473780,20250924,81500,101500,5976640,2025-09-24,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
473780,20250924,81500,101500,5830070,2025-09-24,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
386303,20250924,81500,123000,5753420,2025-09-24,1,8,15,0,12,30,0,Data Engineering Project II,PBA-TIN-TI/3C1,PBA-TIN-TI,data engineering project ii,0,30,0.0,Groepswerk,0.0
383000,20250924,81500,101500,5879758,2025-09-24,1,8,15,0,10,15,0,IT Fundamentals,PBA-TIN-TI/1I,PBA-TIN-TI,it fundamentals,0,35,0.0,Gewoon vak,0.0
384348,20250924,81500,101500,5939144,2025-09-24,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,0,7,0.0,Gewoon vak,0.0
387666,20250924,81500,101500,5937305,2025-09-24,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2E1,PBA-TIN-TI,relational databases datawarehousing,0,29,0.0,Gewoon vak,0.0
387666,20250924,81500,101500,5796253,2025-09-24,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2F,PBA-TIN-TI,relational databases datawarehousing,0,29,0.0,Gewoon vak,0.0
472544,20250924,81500,101500,5997463,2025-09-24,1,8,15,0,10,15,0,Web Development I,PBA-TIN-TI/1D,PBA-TIN-TI,web development i,0,28,0.0,Gewoon vak,0.0
470347,20250924,81500,101500,5997463,2025-09-24,1,8,15,0,10,15,0,Web Development I,PBA-TIN-TI/1D,PBA-TIN-TI,web development i,0,28,0.0,Gewoon vak,0.0
386591,20250924,91500,101500,5889391,2025-09-24,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3D,PBA-TIN-TI,business analysis,0,26,0.0,Gewoon vak,0.0
386591,20250924,91500,101500,5915911,2025-09-24,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,0,26,0.0,Gewoon vak,0.0
381724,20250924,91500,123000,5829010,2025-09-24,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1B,PBA-TIN-TI,object oriented software development i,0,32,0.0,Gewoon vak,0.0
471437,20250924,91500,123000,5879551,2025-09-24,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,0,32,0.0,Gewoon vak,0.0
386146,20250924,91500,101500,6115667,2025-09-24,1,9,15,0,10,15,0,Windows Server II,PBA-TIN-TI/3B2,PBA-TIN-TI,windows server ii,0,18,0.0,Gewoon vak,0.0
386604,20250924,103000,123000,5889391,2025-09-24,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3D,PBA-TIN-TI,business analysis,0,26,0.0,Gewoon vak,0.0
386604,20250924,103000,123000,5915911,2025-09-24,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,0,26,0.0,Gewoon vak,0.0
470314,20250924,103000,123000,5807210,2025-09-24,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A2,PBA-TIN-TI,classic computer science algorithms,0,27,0.0,Gewoon vak,0.0
384374,20250924,103000,123000,5788165,2025-09-24,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C1,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
386094,20250924,103000,123000,5753212,2025-09-24,1,10,30,0,12,30,0,Infrastructure Automation,PBA-TIN-TI/3B1,PBA-TIN-TI,infrastructure automation,0,23,0.0,Gewoon vak,0.0
382140,20250924,103000,123000,5997460,2025-09-24,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/1D,PBA-TIN-TI,it fundamentals,0,35,0.0,Gewoon vak,0.0
382291,20250924,103000,123000,5997661,2025-09-24,1,10,30,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1E,PBA-TIN-TI,object oriented software development i,0,31,0.0,Gewoon vak,0.0
386159,20250924,103000,123000,6115667,2025-09-24,1,10,30,0,12,30,0,Windows Server II,PBA-TIN-TI/3B2,PBA-TIN-TI,windows server ii,0,18,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5753021,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3A1,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5872340,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3A2,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5753225,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3B1,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5753429,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3C1,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5995785,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3C2,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
473482,20250924,133000,153000,5889406,2025-09-24,1,13,30,0,15,30,0,Business Start Up IT,PBA-TIN-TI/3D,PBA-TIN-TI,business start up it,0,5,0.0,Gewoon vak,0.0
471450,20250924,133000,153000,5879554,2025-09-24,1,13,30,0,15,30,0,IT Fundamentals,PBA-TIN-TI/1H,PBA-TIN-TI,it fundamentals,0,33,0.0,Gewoon vak,0.0
394544,20250924,133000,153000,5807209,2025-09-24,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2A2,PBA-TIN-TI,relational databases datawarehousing,0,40,0.0,Gewoon vak,0.0
394544,20250924,133000,153000,5830069,2025-09-24,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,relational databases datawarehousing,0,40,0.0,Gewoon vak,0.0
384046,20250925,81500,101500,5940744,2025-09-25,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN2-TI/VT/NET/SEM1,PBA-TIN2-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
384046,20250925,81500,101500,5872097,2025-09-25,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A3,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
384046,20250925,81500,101500,5937510,2025-09-25,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2E2,PBA-TIN-TI,classic computer science algorithms,0,25,0.0,Gewoon vak,0.0
386749,20250925,81500,101500,5915918,2025-09-25,1,8,15,0,10,15,0,Content Management Systems,PBA-TIN-TI/3E,PBA-TIN-TI,content management systems,2,5,0.4,Gewoon vak,40.0
384832,20250925,81500,101500,5788371,2025-09-25,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/2C2,PBA-TIN-TI,costing,16,27,0.5925925925925926,Gewoon vak,59.25925925925925
384832,20250925,81500,101500,5976642,2025-09-25,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,costing,16,27,0.5925925925925926,Gewoon vak,59.25925925925925
384832,20250925,81500,101500,5830072,2025-09-25,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,costing,16,27,0.5925925925925926,Gewoon vak,59.25925925925925
387768,20250925,81500,101500,5937304,2025-09-25,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2E1,PBA-TIN-TI,functional analysis,14,26,0.5384615384615384,Gewoon vak,53.84615384615385
387768,20250925,81500,101500,5796252,2025-09-25,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2F,PBA-TIN-TI,functional analysis,14,26,0.5384615384615384,Gewoon vak,53.84615384615385
428497,20250925,81500,101500,5788166,2025-09-25,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2C1,PBA-TIN-TI,professional communication,17,30,0.5666666666666667,Gewoon vak,56.666666666666664
381756,20250925,91500,123000,5829012,2025-09-25,1,9,15,0,12,30,0,Databases,PBA-TIN-TI/1B,PBA-TIN-TI,databases,0,28,0.0,Gewoon vak,0.0
382508,20250925,91500,123000,5997867,2025-09-25,1,9,15,0,12,30,0,Databases,PBA-TIN-TI/1F,PBA-TIN-TI,databases,25,33,0.7575757575757576,Gewoon vak,75.75757575757575
386355,20250925,91500,101500,5995907,2025-09-25,1,9,15,0,10,15,0,Deep Learning,PBA-TIN-TI/3C2,PBA-TIN-TI,deep learning,21,37,0.5675675675675675,Gewoon vak,56.75675675675676
